time_elapsed,alpha,beta,rho,eta,gamma,success,cost,rmse_w,rmse_iv,mae_iv,n_obs,n_left_put_otm,n_right_call_otm,n_atm,flag_unbalanced_smile,message,tte_min,tte_max,moneyness_min,moneyness_max
249,-2.7554337941978693,1.1334129832010662,-0.6795577311981064,1.4878910467358237,0.3678539315415166,True,5.350598366326575e-05,0.0009567490120458991,0.006730879760022863,0.004138384523328566,114,0,84,30,True,`gtol` termination condition is satisfied.,0.0958904109589041,2.282191780821918,-0.0072471217706058,0.1914862120428016
252,-2.813456618989998,1.136944466787748,-0.6971582262017763,1.436184208849997,0.35665363749577156,True,4.832072982965677e-05,0.0008712368081977084,0.007135245384504961,0.004285310585659199,119,0,83,36,True,`ftol` termination condition is satisfied.,0.0876712328767123,2.2739726027397262,-0.0179307940136967,0.1936923978674423
253,-2.811781757975692,1.134165887397006,-0.7176812346027092,1.269010370637368,0.3843784540401182,True,3.178677324259627e-05,0.0007035121607556252,0.005786658149384269,0.003597753003480489,120,0,82,38,True,`gtol` termination condition is satisfied.,0.084931506849315,2.271232876712329,-0.017841575874211,0.1952134958586272
254,-2.8157009474828,1.132841142815592,-0.7311107697473573,1.195265699429239,0.39431914046788824,True,3.5300657134902683e-05,0.000750827220829673,0.005831039959505015,0.0037316844561137304,119,0,77,42,True,`gtol` termination condition is satisfied.,0.0821917808219178,2.2684931506849315,-0.0215410133241736,0.1912918188195212
255,-2.809889966099663,1.136484511744614,-0.7209841637104353,1.338207972695335,0.3558414863228263,True,5.640747011983599e-05,0.001015787523124289,0.007498815147266594,0.004892265458039737,120,0,76,44,True,`gtol` termination condition is satisfied.,0.0794520547945205,2.265753424657534,-0.0240738449624693,0.1904619230803323
256,-2.789701287894158,1.1431745624496261,-0.7033020769924352,1.3977063433988368,0.36148403501853354,True,5.458242280330347e-05,0.0009300567409339978,0.007402780723744556,0.004687644972497835,120,0,78,42,True,`gtol` termination condition is satisfied.,0.0767123287671232,2.263013698630137,-0.02047271854858,0.1924877248687215
259,-2.834658580191926,1.1383104808920754,-0.7673118104374569,1.1177342101832342,0.3874737573259879,True,6.749405573271156e-05,0.0009409531098578598,0.007364568950389416,0.004659775866691866,146,6,92,48,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.254794520547945,-0.0340579681327806,0.1992094951287736
260,-2.812840915965274,1.131659519362512,-0.7661189973032283,1.2061155087866406,0.365335844512767,True,5.9891313831960405e-05,0.000866778943010898,0.006438296686788178,0.004239590207567369,149,6,95,48,False,`ftol` termination condition is satisfied.,0.0657534246575342,2.252054794520548,-0.0344040950739569,0.1984540663198123
261,-2.786856332825854,1.1194717751904009,-0.7959822578100325,0.9985724819241777,0.4066666980724831,True,9.056627723867553e-05,0.0010216430949957437,0.007710062208125316,0.004792828845097672,145,2,93,50,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.249315068493151,-0.0307959900986353,0.1847303692364877
262,-2.7381172321952665,1.108533059771364,-0.7674809391560142,1.1265538606554688,0.38227196678784464,True,5.842603058096418e-05,0.0008654202738786016,0.006606421951872881,0.0042460185436748715,141,0,95,46,True,`ftol` termination condition is satisfied.,0.0602739726027397,2.246575342465753,-0.0219855512569284,0.1931752902925125
263,-2.8134043339212282,1.1302367039286205,-0.7919958226880067,1.0974225149359214,0.38148981639922497,True,6.718826290460355e-05,0.0008810292511764036,0.008493203506658392,0.004971591300446524,153,8,91,54,False,`ftol` termination condition is satisfied.,0.0575342465753424,2.243835616438356,-0.0395334628259886,0.1977789935033308
266,-2.7860254075725868,1.1280094475580962,-0.7701306535416447,1.2456055564823432,0.34610483276643,True,7.946962075026245e-05,0.0010832974427074696,0.006468400537456079,0.004376100059007061,148,6,94,48,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.2356164383561645,-0.0355481911398812,0.1980033419086707
267,-2.7785875463244167,1.123135106893287,-0.733088012551362,1.3913176080873544,0.33203401565008234,True,7.024555356516852e-05,0.0009286661362942629,0.00705487693228423,0.0044889500609835015,149,8,91,50,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.232876712328767,-0.0379480409101064,0.199023531046239
268,-2.749419684799941,1.121293661937077,-0.734400038789009,1.3598621090685072,0.34073719405431563,True,5.918251313907886e-05,0.0008778483043677782,0.006136530687739985,0.004022797871685243,148,8,90,50,False,`ftol` termination condition is satisfied.,0.0438356164383561,2.23013698630137,-0.037390208836381,0.196043660463978
269,-2.727261819168067,1.1078561083910683,-0.7595510350366944,1.2360716318622746,0.3509482213355129,True,5.333757984891551e-05,0.0007975001529891461,0.007079194105328241,0.004258143994747687,148,6,94,48,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.2273972602739724,-0.0342324917365838,0.1994785236533851
270,-2.750668480695957,1.112979221969031,-0.7806450730089989,1.2092077087286919,0.3473226713085891,True,7.322591439203865e-05,0.0009310899961897334,0.007537642552409619,0.004452428412330697,148,8,92,48,False,`ftol` termination condition is satisfied.,0.1342465753424657,2.2246575342465755,-0.0382619305085847,0.1990139196973309
273,-2.720742387194515,1.1167721726606423,-0.7618060454185452,1.318501981070035,0.3312694585413033,True,5.1084973122158776e-05,0.0007961748229550383,0.0053503971548140745,0.0032478264442690505,140,4,92,44,False,`gtol` termination condition is satisfied.,0.1260273972602739,2.2164383561643834,-0.0319887935683756,0.1995939315629391
274,-2.7717070179469094,1.1243870487817396,-0.7560666619281051,1.3248872078219258,0.3337871943936959,True,5.956146804120067e-05,0.0008317090505762362,0.007360413668756328,0.004351616042798974,155,14,91,50,False,`ftol` termination condition is satisfied.,0.1232876712328767,2.213698630136986,-0.0497501812860931,0.1919821751197385
275,-2.7637466975212854,1.1229150940715038,-0.7676199780926749,1.3278669565879329,0.31832883851252997,True,9.784803854639152e-05,0.00102985956690325,0.008707741604632857,0.005258804108871743,157,14,91,52,False,`ftol` termination condition is satisfied.,0.1205479452054794,2.210958904109589,-0.0504852278464652,0.1997393747704765
276,-2.7620100604425963,1.1273889223219902,-0.7931950054212576,1.2909684668046666,0.31896989504113155,True,8.868133723535874e-05,0.0009892296046125704,0.0083713442323452,0.00496830319752174,156,14,90,52,False,`ftol` termination condition is satisfied.,0.1178082191780822,2.208219178082192,-0.0510867552983097,0.199701704357377
277,-2.794374542557657,1.1386960639479284,-0.7777693769087431,1.345108147991404,0.3048924574441134,True,9.573037680337125e-05,0.001027669756422437,0.008514415252876675,0.005087383273533872,156,16,90,50,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.2054794520547945,-0.0539633411069373,0.1966565181416937
280,-2.806296861426566,1.1416142555915056,-0.7727397804009665,1.3488378268231067,0.315587105488822,True,7.132050609485712e-05,0.0009104176798937173,0.00784524816950925,0.004704153511164173,156,18,90,48,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.197260273972603,-0.0552171305845114,0.1995409701317644
281,-2.829130316818447,1.1471435900889846,-0.7834100637039432,1.276339825023734,0.31450743997520875,True,6.219508240394654e-05,0.0008264434275634069,0.007810758714014473,0.0045765384756527,157,22,87,48,False,`gtol` termination condition is satisfied.,0.1041095890410958,2.194520547945205,-0.0572045713179128,0.1975382928736766
282,-2.8572051419475795,1.156510012601288,-0.7707074451488191,1.314059378927729,0.31102120305226033,True,5.411990897455727e-05,0.0007877589600012848,0.007120075883318811,0.004205733806808467,158,26,82,50,False,`gtol` termination condition is satisfied.,0.1013698630136986,2.191780821917808,-0.0654146759788692,0.1927067229284045
283,-2.8466621902284786,1.1481706691758673,-0.7690524399426514,1.3083580047116532,0.3191078931579682,True,5.8961149621869494e-05,0.0007971179269233883,0.007245218623334757,0.004310503293145616,158,26,82,50,False,`gtol` termination condition is satisfied.,0.0986301369863013,2.1890410958904107,-0.0647708629814788,0.1940104515753415
284,-2.8499251704010757,1.1463301535652133,-0.7739361877399861,1.2852856016568075,0.32660584314312485,True,8.835094403055548e-05,0.0009821683114108342,0.008662231280679394,0.0049853153265654575,156,26,82,48,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.186301369863014,-0.0656276894111979,0.1929920188222626
287,-2.8757891052924927,1.152390447539089,-0.7875721385228316,1.248705806206017,0.3163622676287313,True,8.751308379432848e-05,0.0009687183190207449,0.00805433541785426,0.005150423663298135,175,30,87,58,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.1780821917808217,-0.0694047175395886,0.1962732254558479
288,-2.833841419410272,1.1371069468309458,-0.7923883255195231,1.2261234261453688,0.3226290348160835,True,7.365131642999514e-05,0.00093613601234992,0.008022723305261064,0.005090845680468259,168,22,94,52,False,`ftol` termination condition is satisfied.,0.084931506849315,2.175342465753425,-0.0560440429699751,0.1980180235344512
289,-2.8782063815555095,1.1449285177637019,-0.7506708648265878,1.3019616979368298,0.32881220738586997,True,8.377338444460483e-05,0.0009776506335200947,0.008499140369084859,0.005431722312239508,170,30,86,54,False,`gtol` termination condition is satisfied.,0.0821917808219178,2.1726027397260275,-0.065451821651847,0.1927506147905223
290,-2.9149821797979465,1.148595938958582,-0.7066085893503167,1.5600182127742965,0.29985864642675064,True,7.049278368023066e-05,0.000874364858854747,0.008102956528851964,0.005106559270878275,172,30,86,56,False,`ftol` termination condition is satisfied.,0.0794520547945205,2.16986301369863,-0.0668982057957923,0.1994676419295201
291,-2.9474768711352337,1.1530679846615772,-0.727849463926216,1.47792459730508,0.30539997776994277,True,8.5729659797922e-05,0.0009748077005674958,0.008286647710964481,0.0054332396316094204,170,30,82,58,False,`gtol` termination condition is satisfied.,0.0767123287671232,2.1671232876712327,-0.0693288659222502,0.1953130444999276
294,-2.953610677021649,1.1306127514545428,-0.7313880676874573,1.4580664405338981,0.2972684751273834,True,6.922722261184762e-05,0.00085389595070583,0.007292148321982882,0.00475398630802008,173,30,85,58,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.158904109589041,-0.0709612404103675,0.1997927573441419
295,-2.9576244062804076,1.116605904846382,-0.7168750583187805,1.4824473774792837,0.2963443122472827,True,5.2466499587029625e-05,0.0007379989828706642,0.006736788448956608,0.0042899418333225275,176,30,88,58,False,`gtol` termination condition is satisfied.,0.0657534246575342,2.156164383561644,-0.0710671830617692,0.1999629153509126
296,-2.945970071063852,1.0955612834754513,-0.7048178262401819,1.5752820126459406,0.2798171443698524,True,6.379011150116286e-05,0.0008269747593596208,0.007808529574650212,0.004899855377731682,170,28,84,58,False,`gtol` termination condition is satisfied.,0.0630136986301369,2.1534246575342464,-0.0677441952195081,0.1968414608385988
297,-2.9474732298909925,1.0900953993578144,-0.6874368702839875,1.7064463760424127,0.25818894896136385,True,6.027160114045217e-05,0.0008038918119233195,0.007611874586699066,0.004802085344680791,171,30,83,58,False,`gtol` termination condition is satisfied.,0.0602739726027397,2.150684931506849,-0.0684727008571196,0.1965354893608193
298,-2.948698202810919,1.0864065006874006,-0.7392856743080646,1.363453419284812,0.2972351095412911,True,4.7323780192339554e-05,0.0007160398438443693,0.006709855972409695,0.004233449985653988,170,28,84,58,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.147945205479452,-0.0686664810779821,0.1973221173785393
301,-2.936847836301143,1.0796386096794524,-0.7157139700963543,1.5269639983091787,0.28019728334743194,True,5.541726166566855e-05,0.0007859278239178723,0.006596897321280304,0.004303251836501751,169,30,83,56,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.1397260273972605,-0.0707987141255229,0.1947899321845527
302,-2.95529552943552,1.086604406817172,-0.7221389453242596,1.429766883133881,0.29446862732446133,True,4.912506389467972e-05,0.0007206400799789599,0.005896477355873632,0.0038134994948522756,177,38,87,52,False,`ftol` termination condition is satisfied.,0.0465753424657534,2.136986301369863,-0.0793909841181601,0.1958679983483532
303,-3.0342505539075555,1.1112886134926603,-0.6931143173628003,1.515333086588277,0.2960873330629553,True,5.7159365394644215e-05,0.0007874626164795941,0.007332258516740406,0.00460920969323013,175,40,79,56,False,`gtol` termination condition is satisfied.,0.0438356164383561,2.1342465753424658,-0.0829662652125195,0.1992357087958064
304,-3.118764126351726,1.1195908857812245,-0.693538991560682,1.5362328980495772,0.29282444314820183,True,6.226068782380677e-05,0.0008178207563318333,0.007244178566852869,0.0047067974378713386,179,50,75,54,False,`gtol` termination condition is satisfied.,0.0410958904109589,2.1315068493150684,-0.098746845112837,0.1997919068469049
305,-3.094085248940562,1.1231194365712662,-0.666661722825413,1.6775734347433948,0.27152595257467615,True,7.653408987697374e-05,0.000882958909639716,0.007863339276235056,0.004939271693737409,180,52,76,52,False,`ftol` termination condition is satisfied.,0.1150684931506849,2.128767123287671,-0.1024314920704952,0.1997267846277134
308,-3.0911337288944916,1.1196174636539438,-0.677361195401716,1.6223442886789978,0.27714442327238054,True,7.95907630343616e-05,0.0008909622977083011,0.00852661780739147,0.005207137663724634,179,50,75,54,False,`ftol` termination condition is satisfied.,0.1068493150684931,2.1205479452054794,-0.1003849077833015,0.1958121534387217
309,-3.0576365933527856,1.1102422465436053,-0.6772101134347697,1.631658189019016,0.27057269916287424,True,8.472974711568203e-05,0.0009290770195141877,0.00865971577960133,0.005330465659969354,178,44,82,52,False,`gtol` termination condition is satisfied.,0.1041095890410958,2.117808219178082,-0.0928789753151268,0.1956187606582767
310,-3.0668755269198402,1.1200303879635043,-0.6694834172526303,1.5535330066749142,0.2995119190057346,True,8.746913477644658e-05,0.0009674955850699191,0.009181839101159993,0.005627164792475811,177,48,79,50,False,`ftol` termination condition is satisfied.,0.1013698630136986,2.115068493150685,-0.0966426193993899,0.1994351660355821
311,-3.0520544441547064,1.1122585306015977,-0.6897226458212552,1.4961741860042754,0.30433272258162186,True,0.00010877966474867476,0.0010660332490394116,0.01025400057975032,0.0063213955224955196,177,44,81,52,False,`gtol` termination condition is satisfied.,0.0986301369863013,2.112328767123288,-0.0930784557573637,0.1957573536108672
312,-2.970215581607449,1.091831580186322,-0.6889893312809905,1.5170286158660966,0.2952494596928608,True,8.350136429290987e-05,0.0009573162033596121,0.008519600229508576,0.005278178273881243,173,42,81,50,False,`gtol` termination condition is satisfied.,0.0958904109589041,2.1095890410958904,-0.0817093463378896,0.1986829889215706
315,-2.982494816354589,1.1016500653344774,-0.6958297624507966,1.4425517277894775,0.31501186965816513,True,6.067500779145676e-05,0.0008065394787455897,0.007789518565756804,0.004731148433967149,169,40,79,50,False,`gtol` termination condition is satisfied.,0.0876712328767123,2.1013698630136988,-0.0806058436528897,0.1983505345122614
316,-2.9029187417357347,1.078514272047151,-0.669755105016461,1.4690099183138936,0.3253161612411046,True,5.799928459726246e-05,0.0008075880383209789,0.0072671011398935505,0.0044675794734365904,161,28,81,52,False,`gtol` termination condition is satisfied.,0.084931506849315,2.0986301369863014,-0.0647173875732827,0.1983505128845604
317,-2.916621796648124,1.087212838492699,-0.7015285362181045,1.3628270305432935,0.33297342755869147,True,5.708909803629442e-05,0.0008079568098317611,0.007577952595271126,0.004634755591322006,158,26,80,52,False,`gtol` termination condition is satisfied.,0.0821917808219178,2.095890410958904,-0.0668088751651972,0.1968972532454188
318,-2.991113188436463,1.114827697682909,-0.7227112156934433,1.3234076919796582,0.3364525673352636,True,9.757254248937289e-05,0.0010405765524063553,0.010859424154259186,0.006402017130298194,166,38,78,50,False,`gtol` termination condition is satisfied.,0.0794520547945205,2.0931506849315067,-0.0816277697874296,0.1982716292330958
319,-3.0110471571742337,1.1215384130891541,-0.70145248941029,1.4394144492060497,0.31948399145960743,True,0.00010143152953530228,0.001047226464732462,0.011942670281341404,0.0068624571324283476,165,38,77,50,False,`ftol` termination condition is satisfied.,0.0767123287671232,2.0904109589041098,-0.0832530148223607,0.1971856807256552
322,-3.0363307040153296,1.1343152726508576,-0.7294564808609624,1.3322644965183774,0.32576376395410067,True,7.203710112576027e-05,0.0008885199036736629,0.010174834257059017,0.005921161708576854,163,38,75,50,False,`gtol` termination condition is satisfied.,0.0684931506849315,2.0821917808219177,-0.0817531531271811,0.1978393766688287
323,-2.973890146798285,1.110855619341578,-0.7424312301147544,1.2584909208668273,0.32936859635284516,True,5.9669772545243917e-05,0.0008384249880431337,0.008409082093298072,0.005027000980065831,154,26,76,52,False,`gtol` termination condition is satisfied.,0.0657534246575342,2.0794520547945203,-0.0674040810205369,0.1967977539983383
324,-3.0074463309652324,1.1218607306137762,-0.749664177959513,1.2471928330666044,0.3371628340060406,True,8.524602608963404e-05,0.0009699728199849462,0.010081384458449848,0.00602804684384242,163,38,75,50,False,`ftol` termination condition is satisfied.,0.0630136986301369,2.0767123287671234,-0.0807053521190847,0.1973794253726008
326,-2.9313404817399906,1.0889526155419118,-0.7439520689824333,1.3056622640037883,0.3182576420170204,True,5.903205189399032e-05,0.0008292269349473438,0.00732816579615498,0.0043726743398265515,159,27,78,54,False,`gtol` termination condition is satisfied.,0.0575342465753424,2.0712328767123287,-0.0718197596212757,0.1978621696393814
329,-2.934767111537199,1.0848562629345353,-0.7362510984717142,1.3283191744836225,0.32153872970123304,True,6.72722874449493e-05,0.0008840687028876681,0.008384905689218786,0.005020721867999199,157,30,79,48,False,`gtol` termination condition is satisfied.,0.0493150684931506,2.063013698630137,-0.0728728940285659,0.1988972208537336
330,-2.8654278882028223,1.0588905602193142,-0.7314756071404577,1.2662109081941146,0.34079068007487945,True,4.663873225609603e-05,0.0007422614277574855,0.006426842468365434,0.003961532634943808,157,28,77,52,False,`gtol` termination condition is satisfied.,0.0465753424657534,2.06027397260274,-0.0685563356619293,0.1937338446019611
331,-2.9218265266794563,1.0817446801450352,-0.7256585284590988,1.2252134262535892,0.35402893387527795,True,6.938804801243708e-05,0.0008735707290140187,0.009115436011725231,0.005383042316133909,167,40,75,52,False,`gtol` termination condition is satisfied.,0.0438356164383561,2.0575342465753423,-0.0880258263695251,0.1969533113896481
332,-3.0102532273195104,1.1135513776890484,-0.7445156355452015,1.1351954253302823,0.3715115192040584,True,8.086151515869013e-05,0.0009234799451001388,0.009628649609822118,0.0056726951462584135,172,48,72,52,False,`ftol` termination condition is satisfied.,0.0410958904109589,2.054794520547945,-0.1017740178268692,0.1991794663341579
333,-3.0496670156252925,1.1304401574479226,-0.7324431864683365,1.303641028254229,0.32980927505051105,True,7.999226088611897e-05,0.0009354218355335806,0.00973833214812111,0.005463470627752728,162,46,68,48,False,`gtol` termination condition is satisfied.,0.1342465753424657,2.052054794520548,-0.1023579096982141,0.1990915771327288
336,-3.058287933768463,1.1375690639939902,-0.733139143037725,1.3294009292646263,0.3246579224626518,True,6.916156772171076e-05,0.0008805897546366644,0.009570967206787486,0.005328579036730996,158,46,68,44,False,`gtol` termination condition is satisfied.,0.1260273972602739,2.043835616438356,-0.1011757582722285,0.193691809584467
337,-3.069281931810574,1.138294317576153,-0.7293060931223985,1.3969548686253483,0.311339713245845,True,5.755727932596423e-05,0.0007982168387953808,0.008555665341068922,0.00468374452207776,160,45,69,46,False,`ftol` termination condition is satisfied.,0.1232876712328767,2.041095890410959,-0.1014786581284572,0.1994692725042333
