,Pers|global,HAR|global,HAR-J|global,HAR-CJ|global,Pers|1M,HAR|1M,HAR-J|1M,HAR-CJ|1M,Pers|3M,HAR|3M,HAR-J|3M,HAR-CJ|3M,Pers|6M,HAR|6M,HAR-J|6M,HAR-CJ|6M,Pers|1Y,HAR|1Y,HAR-J|1Y,HAR-CJ|1Y,Pers|2Y,HAR|2Y,HAR-J|2Y,HAR-CJ|2Y,HAR-J|global|WF
2020-10-29,-4.994382047492525,-4.602536793887962,-4.5792668458712855,-4.655407983139514,-4.585779359874553,-4.187268638254437,-4.203507279756285,-4.255600636282549,-4.910145555044236,-4.511555184825305,-4.488856848367107,-4.564658819309441,-5.154538680181599,-4.783196411343601,-4.761581820868107,-4.821558792911147,-5.450026352180889,-5.132014313735436,-5.105678703470792,-5.156537725929979,-5.8547118651219785,-5.631376779333985,-5.610021666598497,-5.634800142356236,-4.560663570987627
2020-10-30,-4.994500528315215,-4.738081671213736,-4.713787368886389,-4.656353931928215,-4.585538610211539,-4.316585675428653,-4.3336520765218225,-4.255372865098817,-4.910219515008063,-4.645540232070652,-4.621779576406814,-4.565774167292888,-5.155327688231469,-4.909923750562658,-4.888076047055394,-4.824366663884875,-5.451528011663487,-5.251279072841253,-5.225793241982162,-5.161127077613889,-5.856731098703394,-5.6943100825714135,-5.675668613796877,-5.643183202736188,-4.718438501366042
2020-11-02,-4.976525517708442,-4.628783668669363,-4.604860267673845,-4.675254694291826,-4.569338157311299,-4.216347147354998,-4.232968707549041,-4.271992478701684,-4.891742986124155,-4.536991971412446,-4.5136810979443664,-4.584718170084841,-5.136922354250286,-4.808577505006325,-4.786262196377118,-4.8469943428897135,-5.4308076401517935,-5.149542894536367,-5.121585912397481,-5.182201946834108,-5.8265575770718945,-5.625810515919394,-5.601462237346274,-5.646888387964369,-4.587542938255681
2020-11-03,-4.958457990357176,-4.595464254305478,-4.570922091082396,-4.645646782682409,-4.550426288452372,-4.178947040539614,-4.196022082193261,-4.2432800950415075,-4.873310244887373,-4.502656433749136,-4.478755504039222,-4.554055207987112,-5.121235430855443,-4.780278975896156,-4.757468841748671,-4.818249589918762,-5.419423342752575,-5.1331008693010745,-5.104814110129892,-5.158288211903786,-5.820899820154924,-5.6237790773622525,-5.600030906628983,-5.6315830208824424,-4.552753191193147
2020-11-04,-4.918567107089007,-4.656897156351189,-4.631444784374701,-4.758282847147843,-4.514872598229435,-4.246309520176147,-4.263469812202385,-4.358057257922781,-4.829394256488096,-4.553754355128103,-4.528971098729007,-4.657808460260923,-5.075013441020165,-4.830715251779777,-4.806085933998467,-4.913840700961093,-5.376941269546164,-5.187165965105256,-5.154735412033607,-5.2468547630521165,-5.799512724942197,-5.696411683285984,-5.668392323044861,-5.724191209341969,-4.605376240192299
2020-11-05,-4.919100092643356,-4.839498572643263,-4.813025392959274,-4.800972561232565,-4.5145198271097895,-4.408430439025996,-4.426213421624001,-4.4005785306725445,-4.8305819006857265,-4.762770089129948,-4.736738128720759,-4.701171810652629,-5.0768348508869074,-5.026160920591328,-5.001177247497233,-4.952998024311661,-5.379372548045588,-5.340497864643572,-5.308649098368048,-5.278546666364203,-5.802860190424488,-5.773966330503898,-5.748719015517704,-5.743461724984167,-4.811458648324916
2020-11-06,-4.921561612407515,-4.752484326984442,-4.726603227438302,-4.782011779619381,-4.514850546048303,-4.329240437744771,-4.346724932661358,-4.378870293455461,-4.834474303812477,-4.6606139745084585,-4.635386496050538,-4.685657499257368,-5.082513451269917,-4.926616560764299,-4.90204881879965,-4.939755920883317,-5.386622409922508,-5.260902328240594,-5.229162487607808,-5.267978949338992,-5.811691653323283,-5.736622122646103,-5.710568078073748,-5.73649632426354,-4.713129429847663
2020-11-09,-4.924256433974626,-4.791177449954219,-4.765314030166248,-4.808346278518774,-4.518663641394444,-4.3895842153345885,-4.407100982566181,-4.406388458377406,-4.8372825267707285,-4.6938702377404935,-4.668704744304878,-4.712229279499974,-5.0837898276631055,-4.938410420856173,-4.913854745961268,-4.960266786475508,-5.384507168390999,-5.257523122594154,-5.225313176165273,-5.282874020831216,-5.800803695783797,-5.729137594327565,-5.701109506031738,-5.748960454239146,-4.754179595370318
2020-11-10,-4.9343398382014065,-4.953080727194327,-4.92682532842927,-4.86774318273969,-4.527649214331474,-4.536703835299853,-4.554370933636389,-4.466804167489905,-4.847733927758806,-4.850237641992815,-4.824685517324317,-4.771538538022916,-5.095063177421495,-5.08171497372622,-5.0572473031793885,-5.0123521137525,-5.396562194064855,-5.390769035381547,-5.359358901949049,-5.3261229233311145,-5.812736703966001,-5.829406612252057,-5.804677702359061,-5.7850741790428755,-4.933851934505464
2020-11-11,-4.934049742349683,-5.1156606398309785,-5.0903006576721905,-5.1247471903737205,-4.526477888908118,-4.670716543976643,-4.68708107679095,-4.690854064762964,-4.847316855255702,-5.039563289231374,-5.01505689772575,-5.058265195237942,-5.09591174926866,-5.293751909819716,-5.268740284792587,-5.302908435786526,-5.39990033690231,-5.582515360981771,-5.547317991618786,-5.5814162228326785,-5.821763049071893,-5.963447478698492,-5.9345873120582535,-5.948259672541808,-5.083053170829756
2020-11-12,-4.926453640589511,-5.000235527116473,-4.974922415307167,-5.056269023230046,-4.520065691695174,-4.575961651647738,-4.592336297145115,-4.6423415060722215,-4.839885280876197,-4.91882073892133,-4.894319700751764,-4.977581919615234,-5.087071988012607,-5.164579436105557,-5.139558472375694,-5.2095276988639005,-5.388612312253777,-5.450738983114579,-5.4159364541840365,-5.484127646730505,-5.805760840393388,-5.839201323458402,-5.809323275285289,-5.858723214888658,-4.959034622785896
2020-11-13,-4.919280908140202,-5.014535951090578,-4.988934192774784,-5.064548098275342,-4.513231439932923,-4.595538683135711,-4.611989952510265,-4.662533248085011,-4.832742669246231,-4.926322340508004,-4.901537538640136,-4.97813305001721,-5.079649682213446,-5.165307750260096,-5.1400216907247,-5.200046897152849,-5.3811310405775234,-5.448564021340458,-5.413571560509741,-5.470071029910512,-5.799404558413933,-5.842277444354023,-5.812799983636405,-5.849254138448111,-4.97416132284889
2020-11-16,-4.919070024441766,-5.155024637941565,-5.128775650111501,-5.116491486049749,-4.512948215141554,-4.713415614725535,-4.730286836388536,-4.696884027209371,-4.832507903122494,-5.066775640342629,-5.041329424447188,-5.030712698408561,-5.079548868002051,-5.311139543009461,-5.28551818110564,-5.267191380147753,-5.381314707213646,-5.607316387997021,-5.571639748531649,-5.557112461145456,-5.799938791025574,-6.027569373186649,-5.999246104244004,-5.966015436583351,-5.129707108358296
2020-11-17,-4.920074107262713,-5.148531505543573,-5.122331568197441,-5.1122588329217695,-4.513538150749763,-4.71797300296151,-4.734893095959782,-4.693510007629149,-4.8336319572546955,-5.059399849053013,-5.034015833856616,-5.027049905753174,-5.081108264764892,-5.294172760223985,-5.268644572946988,-5.2630288172999,-5.383599908247715,-5.5751552364554,-5.5395167982970746,-5.551194292889499,-5.802926777694789,-5.957925018231315,-5.92724021279635,-5.952530625056576,-5.1228377939268475
2020-11-18,-4.923802245768544,-5.049238184280564,-5.0237088538122565,-5.08621143994516,-4.51441823877983,-4.614376671088146,-4.630886918811278,-4.666101438346948,-4.837130444916295,-4.959802715643943,-4.935097683217703,-5.0012610251689615,-5.087874808858947,-5.213526150164761,-5.188418858630208,-5.2404442850894934,-5.3977081112161915,-5.522289925065852,-5.487475642441003,-5.5361772302421866,-5.839940825953705,-5.961500298679398,-5.932936413908786,-5.959747231462426,-5.011353469356343
2020-11-19,-4.922544644749639,-5.178757885790575,-5.152874857253879,-5.167572393044762,-4.513347011172641,-4.740502258090649,-4.757153771601191,-4.736264875255959,-4.836004042807392,-5.095653803376575,-5.070575539119901,-5.084963704186229,-5.086516151109675,-5.338924822237701,-5.313467658011695,-5.3307589043114385,-5.395688288909786,-5.631019691027213,-5.594851096452363,-5.631515641324619,-5.835745067426334,-6.044355029941487,-6.01311485869109,-6.053168276354922,-5.149482670257757
2020-11-20,-4.926670881022992,-5.273882232024065,-5.248286241696384,-5.271805902387257,-4.517478462715105,-4.84748736774622,-4.863673684476567,-4.844674475433644,-4.8404070279993165,-5.186953230670235,-5.162221324973115,-5.1892789283194425,-5.09060207487663,-5.4197503174370265,-5.394230163473628,-5.423900029161272,-5.398440384460221,-5.693014737794933,-5.65599413032062,-5.701335988401526,-5.8351979720300555,-6.056895103041401,-6.025214163289757,-6.0678979055868,-5.2441402253201295
2020-11-23,-4.924298531067966,-5.20330614338675,-5.177810342131218,-5.229074291469978,-4.515885458698068,-4.804435995939623,-4.820553089770644,-4.827270315746703,-4.837530137840294,-5.108053033915075,-5.0834235987174665,-5.140519981992447,-5.086837289582305,-5.326333465713597,-5.300902532768511,-5.354212278609228,-5.394154248756281,-5.588090787805107,-5.551936891171222,-5.611645311890558,-5.833650583676041,-5.957399368992838,-5.927211447493869,-5.973981996042103,-5.168520157665233
2020-11-24,-4.923640594281665,-5.193501786266591,-5.167860473576534,-5.20542838064323,-4.515347819378261,-4.798710120674145,-4.81493863255141,-4.813277066775693,-4.836716756214246,-5.092930976243698,-5.068145646285007,-5.112581909105898,-5.085922331119636,-5.30563543490513,-5.280230039945391,-5.320625923836881,-5.393248093097122,-5.564587746758407,-5.528948456976985,-5.5764710001487225,-5.834695976267434,-5.943206342978187,-5.9139935516890745,-5.95094140542363,-5.160774653085504
2020-11-25,-4.959530927427337,-5.297184048553676,-5.272730883102009,-5.293631608978632,-4.54721459962659,-4.885559157818418,-4.900718695164942,-4.908564136667607,-4.872838391820836,-5.206528781703923,-5.182812198100399,-5.204252373072931,-5.125964867086995,-5.421216433999404,-5.396980976227851,-5.402632318269584,-5.438860341433368,-5.671057725942788,-5.637662119230042,-5.642198284634328,-5.888705027633458,-6.031713834018639,-6.007341653822009,-5.99628838752642,-5.2786136449712275
2020-11-27,-4.958612841128157,-5.2852701576824135,-5.260846273008199,-5.290042783675955,-4.5466176235198645,-4.87345315392341,-4.888651854022806,-4.897973081298284,-4.8715778878511955,-5.184496963750045,-5.160836081448819,-5.195277359811463,-5.124294476394736,-5.404022612929335,-5.379762637502908,-5.401557662704361,-5.437414649268972,-5.671953687118921,-5.638157817345305,-5.657224121834697,-5.890288340386411,-6.050387992048252,-6.024709839202261,-6.029712272419267,-5.2653346354624615
2020-11-30,-5.140673256991977,-5.5483568347626875,-5.5290449800788615,-5.387601640551417,-4.722043082487401,-5.172456625388971,-5.184875926834341,-4.9862494106643895,-5.052972147338054,-5.460039844532336,-5.440829946708661,-5.290600247275797,-5.305636598745128,-5.6265163631896415,-5.608301035744132,-5.505137229759668,-5.618360336702327,-5.844140048622136,-5.820455960925927,-5.7753434987246495,-6.062985194894489,-6.190374339349698,-6.173493258446109,-6.16728312628455,-5.557932562034591
2020-12-01,-5.181799692165407,-5.566179403156902,-5.549039969573306,-5.4933141493640365,-4.7653352485134715,-5.141534793779546,-5.152061972682015,-5.063785126626804,-5.093712099764463,-5.490552154501133,-5.473407730188625,-5.402572204796401,-5.341098024763675,-5.688692977527121,-5.671569393495479,-5.633876623114599,-5.646749082974278,-5.942553126996693,-5.918332338480715,-5.919137354087506,-6.078329592400303,-6.3065360748132235,-6.2867228066945815,-6.306563628171256,-5.5652458190913565
2020-12-02,-5.183152876269655,-5.625872022489653,-5.609143342656422,-5.591433618347452,-4.767151587801531,-5.1445487040150075,-5.154470034516717,-5.124004593342564,-5.09497706656922,-5.541741808314765,-5.5252233593816396,-5.513372381707077,-5.341370036097599,-5.80633240837085,-5.7889089381716925,-5.776107213825063,-5.646604656964196,-6.1495860633693145,-6.122823021817322,-6.109994955691845,-6.07832781521279,-6.527658292522772,-6.505069260851623,-6.504339799607135,-5.621378984120028
2020-12-03,-5.221258354684111,-5.6807706413101915,-5.665574850522411,-5.667076423250189,-4.802161901016657,-5.204943133683499,-5.213693484240475,-5.2054854061555424,-5.133098582406409,-5.58985362736924,-5.574791096516811,-5.582563312844209,-5.378889359585584,-5.851654226461993,-5.835464944363397,-5.834918182439519,-5.690099468303977,-6.185775125949852,-6.160933175716426,-6.160859488495967,-6.147921959667825,-6.554696607295973,-6.535682652779401,-6.538321037104699,-5.6752869066256535
2020-12-04,-5.272453626936987,-5.814427548928926,-5.8012059975613655,-5.81329362452066,-4.8552643590622795,-5.33618339853203,-5.343230781902374,-5.347412143852166,-5.184503830334944,-5.738325274167879,-5.72516330034283,-5.7434768568628,-5.4235167180137385,-5.9866497638503215,-5.9717247935389395,-5.982466941586607,-5.727318961286873,-6.269355144698973,-6.245388415190429,-6.258831348528562,-6.179821439455143,-6.587964677518454,-6.570120054044694,-6.575514741647935,-5.810993502865213
2020-12-07,-5.453708369316418,-5.733878305132248,-5.727135041595906,-5.763334356528736,-5.017354410208967,-5.233748132271539,-5.237284180114242,-5.278894101603617,-5.384126919682202,-5.668879996498435,-5.662274421947209,-5.700306171330557,-5.626827834973807,-5.956306665299581,-5.948794858472708,-5.969966910759233,-5.918316658365957,-6.297197540636268,-6.284734443125039,-6.291723338756848,-6.316082504765287,-6.699513351296433,-6.689697813323506,-6.669379488851578,-5.726547342925567
2020-12-08,-5.444938816422889,-5.510161381104595,-5.503253131530479,-5.575335147755876,-5.016954545133051,-5.0698443894468275,-5.073733349643896,-5.136541503615326,-5.369266860863494,-5.418612968263149,-5.411635783897152,-5.488566529581865,-5.6057912836127715,-5.664940968550325,-5.6573856867208,-5.72334963574844,-5.894113243646819,-5.980376025218849,-5.969797069638298,-6.02211815365692,-6.29430049454625,-6.4333675384710345,-6.423563143887413,-6.458182422351174,-5.492885721138357
2020-12-09,-5.468318420807713,-5.397499741792201,-5.39132778377761,-5.463473008585805,-5.0510899384509145,-4.966573515347347,-4.970009316465824,-5.039353389275164,-5.384086577760315,-5.2930648097352675,-5.286447649581976,-5.3638495277059475,-5.612261548349167,-5.542888723853826,-5.535877489476129,-5.5988173550778555,-5.898357133986632,-5.878020947635047,-5.869262208309953,-5.9134275906910565,-6.3038224113916135,-6.385986123687049,-6.378584632040076,-6.3990543180877815,-5.377736857615067
2020-12-10,-5.5023878228670755,-5.495110458551469,-5.489447546108691,-5.472437452709717,-5.077096950864026,-5.080803092865017,-5.084288751662165,-5.050538277702594,-5.416981367466672,-5.385644763040005,-5.379400774555224,-5.370880803579901,-5.652400866955611,-5.6093805130916286,-5.60367996134837,-5.6047441341243385,-5.954142379369278,-5.922539584522891,-5.917409904679546,-5.922594792199126,-6.395518953585636,-6.425083612188651,-6.423729030472558,-6.427316095483018,-5.489459952597918
2020-12-11,-5.496449013935539,-5.4332638818502215,-5.427669719365265,-5.448710236544323,-5.073871717528715,-5.022943841501791,-5.026279089799582,-5.035477217400124,-5.411540675795499,-5.333644874991134,-5.3274486641655665,-5.349164430501422,-5.644358723708229,-5.557417739569802,-5.551546844099654,-5.57661900565354,-5.9400800173752675,-5.85843955987781,-5.852870337599361,-5.879706411332136,-6.36654414361963,-6.3120122224304875,-6.309687566171087,-6.332902262490743,-5.421173512761247
2020-12-14,-5.498657215636185,-5.39406289928111,-5.388654288404536,-5.4259008171752665,-5.0795131657571035,-4.998499597071545,-5.001623542911626,-5.0286332975025925,-5.415532432149133,-5.29549717257293,-5.289538369471116,-5.327328362793637,-5.644185095596453,-5.511270593855652,-5.505504255856685,-5.543093872560017,-5.92998901188637,-5.7966253325478725,-5.791105226786518,-5.826214573860911,-6.33097194869851,-6.210650353711447,-6.207827956023586,-6.233954128064824,-5.3789596051395305
2020-12-15,-5.5259122680868895,-5.353955845866868,-5.349715806493121,-5.416042994344761,-5.1140702491058025,-4.983298903742123,-4.985473049376239,-5.039052225492648,-5.438751391037386,-5.247138329856901,-5.242182560847792,-5.313111336588346,-5.661094465364363,-5.456847191152624,-5.451816023777647,-5.516937677980748,-5.941262358827895,-5.737956851600647,-5.733575880362548,-5.785771640995149,-6.3425255253445965,-6.162195975155945,-6.160778297625828,-6.1901576081945135,-5.334294686878419
2020-12-16,-5.57256623761292,-5.4865730217968585,-5.483598930935997,-5.495406454294248,-5.166134439213063,-5.110152595146161,-5.111107260674574,-5.130708393987435,-5.482897021618504,-5.384355257063074,-5.380461415092077,-5.3965375434656595,-5.700459922813245,-5.57943669197789,-5.575542050679028,-5.587576495063448,-5.976078249914761,-5.832237122821807,-5.829685145023379,-5.834826203373354,-6.368184020318665,-6.2167565914631,-6.218193515340038,-6.2127713216371605,-5.477400352841298
2020-12-17,-5.57486065731044,-5.514116905358099,-5.5110133880363374,-5.495606911440365,-5.172310384281165,-5.156711605580478,-5.15780418749116,-5.133075647449437,-5.4846726925862175,-5.414158442186849,-5.410098075795082,-5.398285447867211,-5.698786323330423,-5.591503286947419,-5.587523803912962,-5.5867381789608,-5.969923033466563,-5.827195354531083,-5.824337640444688,-5.829266359527355,-6.356203122470892,-6.194688311953654,-6.195174576509831,-6.19921839266225,-5.509149255666468
